player_id,nickname,realname,age,nationality
2982,b0ychild,Patrick Buurmeister,28,Denmark
2985,stYle,Riaan van Niekerk,32,South Africa
2987,Hellhound,Jannie van Niekerk,34,South Africa
2988,Explicit,Tyrone Lautre,34,South Africa
2989,Apocalypse,Christopher Lautre,32,South Africa
2991,ken,Ken Tan,,Singapore
2998,xaBu,Nikusha Khaburzania,,Georgia
3000,d10,Dati Onezashvili,22,Georgia
3007,sintex,Paulius Kulikauskas,27,Lithuania
3015,spooky,Avraham Maduel,29,Israel
3018,zEVES,Morten Vollan,28,Norway
3021,hardstyle,Canpolat Yıldıran,36,Turkey
3025,Nost,Hakan Yildirok,,Turkey
3037,neon,Max Mazur,31,Denmark
3051,m1hka,Mikhail Akulinin,,Russia
3055,flusha,Robin Rönnquist,26,Sweden
3059,spinM,Frank Brouwer,29,Netherlands
3070,vetic,Jerry Fors,,Sweden
3073,Chooki,Kristian Söderman,,Sweden
3084,tazziE,Julien Giacomelli,,Netherlands
3110,kARMApangya,Scott Campbell,28,United Kingdom
3121,Gigi,Miloš Racković,30,Montenegro
3124,uNd,Federico Malizia,29,Italy
3132,igou,Kostas Vafeiadis,,Greece
3136,bomez,Boštjan Mešič,28,Slovenia
3137,NeiL_M,Neil Murphy,30,Ireland
3138,SkidZ,Eric Colgan,33,Ireland
3141,giotive,Martin Brumerčík,30,Slovakia
3142,kap1,Jakub Halás,,Slovakia
3143,benq1,Tomáš Masaryk,29,Slovakia
3144,pallib0ndi,Páll Sindri Einarsson,27,Iceland
3153,kHRIS,Kristóf Iváncza,,Hungary
3154,NEY,Arnold Kiss,28,Hungary
3155,k0RsAr,Vasil Boyanov,,Bulgaria
3159,delm1k,Kirill Balachevcev,,Russia
3182,iNstaNt,Sigurdur Thorhallsson,30,Iceland
3183,spyleadeR,Emiliyan Dimitrov,30,Bulgaria
3188,xavi,Tim Stuber,,Germany
3193,Andrue,Andre Dangel,,Germany
3195,V3n0m,Fabian Doellert,,Germany
3196,HYPER,David Domagalski,,Poland
3197,b0Fr0sTm4NN,Tim Kluczynski,,Germany
3212,get,Oliver Meyer,,Germany
3236,mr-fu,Frank Konrad,,Germany
3245,mm.de,Jan Vennmanns,,Germany
3252,LEGIJA,Nikola Ninić,29,Germany
3253,Sol,Tilo Kuiper,,Germany
3254,montrey,Robert Beyer,,Germany
3291,kassad,Aleksandar Trifunović,33,Serbia
3315,plum,Zsolt Kozma,26,Hungary
3321,WHitE,Cosmin-Andrei Cetanas,27,Romania
3328,mrtn,Martin Sterley,,Sweden
3329,quix,Max Lindkvist,27,Sweden
3332,decent,Samuel Oldenburg,26,Sweden
3333,lindwe,Markus Lindwe,,Sweden
3339,aka,Nikolay Khatkevich,27,Belarus
3347,seized,Denis Kostin,25,Russia
3348,nrkkk,Dmitriy Grachev,,Russia
3370,wAke,Nikita Totskiy,,Russia
3372,D1medroL,Ruslan Gusmanov,31,Russia
3373,Gaborik,Mario Piirisaar,25,Estonia
3381,wfl,Janre Saat,,Estonia
3383,everest,Kuldar Treial,28,Estonia
3384,nuga,Taavet Pruli,31,Estonia
3401,sperr,Mihkel Alamaa,25,Estonia
3408,axeler4,Aleksa Srećković,27,Serbia
3409,Urosh,Uroš Tomović,25,Serbia
3410,ROBO,Vladimir Neskey,27,Belarus
3422,ayriks,Sandis Rainskis,22,Latvia
3427,LuCiann,Inguss Dimza,27,Latvia
3458,lma,Mihail Lutovinin,29,Russia
3459,kinqie,Semyon Lisitsyn,28,Russia
3460,TurPpa,Mihail Kushim,28,Russia
3473,ARSENY,Arseniy Sorokin,28,Russia
3499,pixel,Vladimir Lukyanov,27,Russia
3517,kzy,Oliver Heck,29,Germany
3529,snakeaiz,Pavel Aizenberg,,Estonia
3539,Wicked,Paul-Constantin Dordea,,Romania
3540,surushi,Sorosh Ahmadi,,Romania
3542,f1qs,Filip Srećković,,Serbia
3543,DJOXiC,Đorđe Niciforović,27,Serbia
3545,haste,Thomas Dyrensborg,29,Denmark
3557,kozee,Angelo Adriaensens,,Belgium
3581,dArk,Sebastian Babiński,,Poland
3587,jEkYL,Martin Hrobař,,Czech Republic
3615,backoff,Iulian Ionescu,,Romania
3621,keemo,Bogdan-Catalin Lung,,Romania
3631,Polly,Pål Kammen,29,Norway
3632,Chobo,Christoffer Eng,,Norway
3636,KRS,Kristian Waage,,Norway
3668,hamtaro,Kacper Warzecha,,Poland
3669,innocent,Paweł Mocek,26,Poland
3674,emems,Emil Car,28,Poland
3677,mhl,Michał Engel,,Poland
3679,abdul,Adrian Kuczek,,Poland
3701,dZONI,Nikola Marčeta,,Serbia
3710,NEAr,Aleksandar Pavasović,27,Serbia
3720,mellody,Luka Marković,24,Serbia
3724,HogaR,Nemanja Sekulić,,Serbia
3726,sHALITRA,Miloš Jepurović,27,Serbia
3727,Ivchon1,Ivan Vasić,30,Serbia
3730,HOLMES,Petar Dimitrijević,27,Serbia
3732,DiMKE,Dimitrije Veljković,26,Serbia
3733,trigy,Miodrag Devedžić,28,Serbia
3736,pera.skeo,Petar Stanikić,34,Serbia
3738,Little^Bunny,Zlatko Živić,27,Serbia
3741,NiKo,Nikola Kovač,23,Bosnia and Herzegovina
3765,nvm,Michał Głąbik,,Poland
3766,barichello,Eduard-Sorin Delcea,,Romania
3769,mithR,Torbjørn Nyborg,,Denmark
3770,quiNz,Andreas Herdorf,25,Denmark
3771,7ri,Kenneth Nielsen,,Denmark
3777,azy1N,Necklas Jensen,,Denmark
3789,Homuz,Søren Simonsen,,Denmark
3797,funtz,Sebastian Helm,23,Denmark
3799,domax,Mathias Thelin,22,Denmark
3803,BEFFI,Stefan Engelhardt,,Denmark
3815,Mod,Marcus Mod,,Sweden
3820,TOBIZ,Tobias Theo,25,Denmark
3822,ztuhr,Christian Larsen,,Denmark
3825,BK^,Anders Jørgensen,,Denmark
3831,PedmaN,Martin Pedersen,,Denmark
3833,oW^,Oliver Winther,,Denmark
3836,zeled,Sylvester Hansen,,Denmark
3843,Strikker,Morten Sørensen,27,Denmark
3847,znajder,Andreas Lindberg,26,Sweden
3848,xperience,Robin Wiklund,,Sweden
3849,JW,Jesper Wecksell,25,Sweden
3851,BJOERN,Patrik Björn,,Sweden
3867,nevvan,Henrik Nykänen,27,Sweden
3868,relIk,André Larsson,,Sweden
3870,bERKY,Berkan Galeli,31,Belgium
3871,downie,Simon Storm,25,Sweden
3872,awwe,Anton Pålsson,26,Sweden
3881,lex0r,Lex Dukker,,Netherlands
3884,wicher,Mariusz Wiaterek,,Poland
3886,seb,Sebastian Bucki,28,United States
3887,els,Ellis Clay,32,Canada
3893,poc,Aleksi Tiainen,,Finland
3894,REFLEX,Timo Rintala,29,Finland
3905,titan,Łukasz Nojman,,Poland
3911,dUdLeY,Dudley Morris,,United Kingdom
3916,X-RaY,Tomáš Ostrožlík,30,Slovakia
3919,ultra,Mikael Andersen,27,Norway
3934,Blacky,Mufasa Strong,,United Kingdom
3936,woke,Daniel Woyke,,Sweden
3943,puffran,Niclas Sundell,29,Sweden
3964,maak,Markus Karlsen,25,Norway
3972,huNter-,Nemanja Kovač,24,Serbia
3989,hErN1,Henrique Meneses,,Portugal
3997,loWel,Christian Garcia Antoran,23,Spain
4005,Pizituh,Filipe Pires,27,Portugal
4017,OxyNT,Fredrik Härd,,Sweden
4018,niwen,Lamar Mahmuzic,,Sweden
4019,barsiC,Daniel Fanous,,Sweden
4020,PyromaRnE,Anand Olofsson,,Sweden
4030,shemp,Eduardo Ferreira,,Brazil
4036,juliie,Julia Kiran,,Sweden
4054,kinder,Alexandru Bica,25,Romania
4062,Slayness,Vladimir Franjo,25,Serbia
4066,clvR,Stefán Dagbjartsson,26,Iceland
4068,fearless,Hjalti Freyr Magnússon,30,Iceland
4076,Aerial,Jani Jussila,26,Finland
4123,al00X,Alex Lombard,,United Kingdom
4125,t0ks,Abdullah Al-Ghafari,28,United Arab Emirates
4133,ronne,Haron Mustaffa,29,Malaysia
4134,lx,Alex Ngok,,Malaysia
4136,wanr0,Mohd Syazwan Hanafie,28,Malaysia
4144,breAker,Obaid Al-Muhairi,29,United Arab Emirates
4172,Flip,Sami Mohammed,21,Algeria
4204,MiLAN,Milan Matijević,23,Serbia
4206,pTKKK,Ivan Popov,23,Serbia
4216,LETN1,Nestor Tanić,27,Serbia
4218,Dav,David Miljanić,28,Serbia
4228,Zakia,ZhengChao Xie,,China
4233,Lox,Tonoy Prince Sayeed,,Sweden
4238,DFE,Marko Simić,,Serbia
4282,FoDa,Dániel Fodor,26,Hungary
4292,Milosh,Miloš Vojinović,25,Serbia
4298,BUX,Vladimir Miletić,,Serbia
4299,Yoca,Jovan Dujaković,,Serbia
4319,windster,Marcus Andersson,,Sweden
4353,lafras,Javier Chacón Morales,,Spain
4354,sukitRon,Arturo Gil,31,Venezuela
4358,varito,Alvaro Pila Perez,,Spain
4360,bladE,Galder Barcena,32,Spain
4373,EasTor,Rajohn Linato,26,Spain
4382,weskeRR,Jose Luis Corchero Cortes,,Spain
4396,MPAK,Roman Apokorin,24,Russia
4397,cApu,Fedorovsky Mihail,29,Ukraine
4411,krimA,Samimi Gashimli,29,Azerbaijan
4439,Haxou,Sebastien Lavillatte,,France
4440,yog,Pierre-André Cannesson,,France
4442,SrT,Renaud Feigenbaum,,France
4443,Tony,Tony Fresneau,,France
4466,felippe,Felippe Martins,,Brazil
4474,juricM,Mladen Jurić,29,Serbia
4476,BAXACHA,Dejan Atanacković,27,Serbia
4479,bATULE,Velizar Perić,,Serbia
4489,Kny,Yi-Wei Lu,29,Taiwan
4495,zEk,Oskari Tiainen,,Finland
4496,mkzz,Miika Saarelainen,,Finland
4576,dEE,Miloš Marčeta,24,Serbia
4607,SVEN1,Kevin Bouabdelli,29,France
4610,NABOWOW,Daniel Brito,24,Portugal
4613,w0rms,João Cerdeira,,Portugal
4623,wudixt,Yafu Zhao,,China
4637,zeff,Min-Seok Park,31,Korea
4638,cLy,Anil Gülec,,Germany
4645,j1n,Bahadir Dilbas,,Turkey
4653,kostinho,Kosta Anđić,24,Serbia
4675,walkejno,Samir Sehili,,Sweden
4679,jks,Justin Savage,24,Australia
4681,conz,Costa Fotopoulos,,Australia
4682,ssar,Jess Somsiri,,Australia
4683,oxey,Peter Lo,33,Australia
4686,Richie,Ning Wan,32,China
4692,QuQu,Yong Qu,31,China
4696,JasonP,Bin Xu,33,China
4706,babyface,JinXing Wu,,China
4717,starkiller,Ioan-Alexandru Neacsu,31,Romania
4720,judgement,Iulian Oprea,,Romania
4725,JAGUAR,Alexandru Ardeleanu,,Romania
4726,jaxi,Costin Vrînceanu,25,Romania
4733,funkylicious,Paul-Madalin Moise,29,Romania
4815,NareX,Mihai-Alexandru Tudosie,,Romania
4829,mynio,Wiktor Kruk,24,Poland
4835,vEz,Stephan Vezina,29,Canada
4837,knc1,Matthew Arnold,31,Canada
4845,VaikiN,Kevin Woitzik,,Germany
4866,dominikkk,Dominik Aberle,33,Germany
4870,emlikz,Tjorben Krahn,,Germany
4907,yeah,Young-Soo Jung,,Korea
4909,cat,Geum-Pyo Cha,32,Korea
4922,kumi,Alexander Wohlfeil,,Germany
4933,hiffer,Emil Ervolder,31,Denmark
4948,Saida,Mohamad Bdair,,Denmark
4952,hebb,David Bitton,,France
4953,trig,Matteo Zamperetti,,Italy
4954,Xyp9x,Andreas Højsleth,24,Denmark
4959,kioShiMa,Fabien Fiey,25,France
4971,Norbiak,Norbert Bagiński,,Poland
4972,DOBEE1,Damian Wojnarowski,,Poland
4973,kub,Jakub Pamuła,,Poland
4974,dhn,Adam Laurent,,Poland
4975,DiAMon,Damian Żarski,,Poland
4981,rizzz,Alexander Dago,,Ukraine
4983,clim,Alexandr Oleynik,,Ukraine
4993,xcon,Evgeniy Nazarenko,24,Ukraine
5010,fl0rida,Aleksey Mayorov,,Russia
5011,nmpp,Gennadiy Kozlov,,Russia
5021,swag,Braxton Pierce,23,United States
5023,kiko,Francis Lao,,United States
5024,VTZ,Mark P.,,Canada
5025,sobo,Christian Soboleske,,United States
5042,Skurk,Bjoern Maaren,27,Norway
5044,PONKUS,Pontus Wahlqvist,25,Sweden
5045,zende,Erik Sundeqvist,25,Sweden
5046,daboys,Nikolaj Rasmussen,,Denmark
5048,ROQOR,Pierre Liljebäck,,Sweden
5050,FREKKI,Fredrik Berglund,,Sweden
5058,zind,Daniel Hentzen,,Denmark
5060,exigo,Ago Haurdic,,Denmark
5061,PERCY,Martin Wessel,25,Denmark
5102,WYRR,Vukan Svojić,27,Serbia
5110,LESi,Miloš Ćopić,23,Serbia
5122,MOFOS,Nikola Babanić,,Serbia
5123,URKEZ,Uroš Miletić,,Serbia
5124,PLUS,Danilo Radovanović,,Serbia
5152,btk,Myke Kwarteng,,United States
5155,JMaldo,Justin Maldonado,,United States
5160,natsu,Nabil Badi,28,Algeria
5183,fbm,Felipe Mengue,,Brazil
5184,luq,Lucas Guedes Cavalcanti,,Brazil
5185,DomiNate,Daniel Garcia,28,Sweden
5187,captainMo,Ke Liu,30,China
5196,tRue,Mikhail Demidchyk,,Belarus
5199,Zerocool,Mohammad Ahmad Issa Al-Adwan,29,Jordan
5201,Foolz,Mohammad Subhi Tawfiq Abdel-Rahman,30,Jordan
5202,keeN,Adlet Nyrseytov,30,Kazakhstan
5214,NORRIS,King-Hong Ching,,Hong Kong
5225,erased,Roman Tzymlov,,Russia
5228,NAeL,Stanisław Turowski,,Poland
5232,zenit,Georgy Balan,27,Russia
5233,osama,Semih Kamil,29,Macedonia
5234,galbaro,Marcin Galbarczyk,,Poland
5235,sylvo,Sylwester Bunio,,Poland
5236,CINDER,Kristians Bogdanovs,24,Ireland
5252,NTG,Dejan Herga,29,Slovenia
5257,abysss,Umut Bicer,29,Turkey
5258,CEpr,Sergey Zhdanovich,26,Belarus
5265,KIPSIk,Elden Evert,31,Finland
5273,zyloN,Julian Daugaard,24,Denmark
5281,Akynos,Matej Današ,,Slovakia
5282,Rusel,Marek Račko,25,Slovakia
5287,TENZKI,Jesper Plougmann,25,Denmark
5288,miNd,Bjarke Benjaminsen,23,Denmark
5291,berry,David Mestek,,Czech Republic
5292,aCiD68,Matthias Buza,,Germany
5300,xanzir,Hemen Nawros,26,Denmark
5301,Elie,Marko Đokić,,Serbia
5322,UNTOUCHED,Dušan Milutinović,25,Serbia
5326,Tarantula,Anton Tanev,30,Bulgaria
5327,nkl,Nikolay Krastev,26,Bulgaria
5328,psycho,Teodor Dimov,27,Bulgaria
5351,aVN,Filip Belojica,23,Serbia
5352,Ortak,Petar Perović,,Serbia
5368,khobra,Mattias Heidnert,28,Sweden
5373,xelos,Jerry Råberg,27,Sweden
5374,fejl,Mikael Sundh,,Sweden
5375,dolkenn,Robert Wennerlund,,Sweden
5377,panoramix,Mikołaj Czajka,,Poland
5378,nero,Dawid Kostrzewa,,Poland
5379,iks,Michał Wozowczyk,23,Poland
5385,Luz,Maciek Bugaj,25,Poland
5386,byali,Paweł Bieliński,25,Poland
5388,rallen,Karol Rodowicz,25,Poland
5389,michi,Michał Majkowski,25,Poland
5391,darti,Joachim Fornstedt,27,Sweden
5392,hurley,Christopher Sotkasiira,,Sweden
5393,slap,Fredrik Junbrant,27,Sweden
5404,DetlevSNitzEL,Kasper Kristensen,25,Denmark
5405,Dash,Daniel Westergaard,,Denmark
5406,gylde,Lucas Andersen,,Denmark
5408,MSAA,Mads Aagurd,,Denmark
5409,dinesen,Simon Dinesen,24,Denmark
5412,Jonnaman,Jonathan Harling,,Denmark
5416,Seneberg,Sebastian Nielsen,,Denmark
5434,Mayad,Abu Munshar,,Romania
5440,flash,Viktor Tamás Bea,24,Hungary
5445,DR.X PLODE,Dominik Strzelczyk,,Poland
5455,KAB0M,Gustav Runemalm,26,Sweden
5458,nightmareK-,Yaniv Ericsson Schreiber,28,Israel
5462,SAHBAZ,İbrahim Can Şahbaz,29,Turkey
5468,rafa,Shukrat Mametaliev,26,Kazakhstan
5469,moonsh1n3,Mikhail Popkov,25,Finland
5478,STOVVE,Toni Liukkonen,26,Finland
5479,suNny,Miikka Kemppi,25,Finland
5480,jOELZ,Joel Aalto,24,Finland
5481,hamme,Hammodi Al-Kassas,26,Sweden
5483,zape,Eddie Härdeman,25,Sweden
5485,xonic,Johan Svensson,28,Sweden
5500,SoMe1,Jonathan Tölli,28,Sweden
5516,JasmiN,Jasmin Murič,24,Macedonia
5526,sakula,RunBo Wu,,China
5562,Wazakhaq,Tommi Laakso,,Finland
5567,Jaukku,Janus Pitkänen,,Finland
5570,Duffman,Juho Jauhiainen,,Finland
5615,brain,Stepan Sivoronov,27,Russia
5627,lenz,Hannes Stalde,26,Estonia
5648,hopz,Markus Kuuskmäe,,Estonia
5662,Solaar,Aset Sembiev,,Kazakhstan
5698,pava,Rafael Pavanelli,34,Brazil
5709,nibble,Stefan Ward,31,Sweden
5726,OmegaRed,Javier López,32,Argentina
5728,cukijas,Edgardo Gonzalez,,Argentina
5731,REEAAL,Renato Andrés,,Chile
5732,DetroiL,Diego Oyarzun,30,Chile
5734,mtr,Emmanuel Abreu,28,Brazil
5735,RedFox,Frederico Bernardes,,Brazil
5736,kNgV-,Vito Giuseppe,27,Brazil
5737,fv,Nathan Mendes,,Brazil
5738,rikz,Henrique Waku,29,Brazil
5740,heavY,Douglas Maekawa,,Brazil
5744,krt,Daniel Resende,,Brazil
5745,dukka,Luigi Castiglione,25,Brazil
5747,din0,Sergio Lemos,,Brazil
5751,BaNaNaZz,Brad Altona,25,South Africa
5772,stingeR,Lasse Midtstue,,Norway
5791,tK,Ma Xingju,,China
5792,KILLDREAM,Joao Ferreira,27,Portugal
5793,xeni,Timo Mangold,,Germany
5794,tabseN,Johannes Wodarz,24,Germany
5795,pAn,Simon Schumacher,,Germany
5796,tiziaN,Tizian Feldbusch,23,Germany
5797,TONI,Antonin Bernhardt,26,Germany
5799,keev,Kevin Bartholomäus,28,Germany
5808,blacknight,Thomas Belhassen,32,France
5813,Nembo,Enrico Sterlini,,Italy
5844,tri3d,Ognjen Trifunović,27,Serbia
5848,llz,Stefan Kovačević,,Serbia
5873,iNsideR,Frederico Costa,,Portugal
5909,neeve,Gustavo Aroso,,Portugal
5913,vimo,Rasmus Vibe,,Denmark
5924,Bandit,Christian Olsen,,Denmark
5926,Rytter,Dennis Rytter,,Denmark
5934,relia,Morten Gjerding,,Denmark
6007,flameN,Iván Juliá,,Spain
6014,Snappi,Alejandro Lopez Breis,,Spain
6016,smile,Camilo Lopez,,Spain
6048,COKOLADA,Igor Savić,,Bosnia and Herzegovina
6051,sports,Vladislav Sibilev,25,Russia
6055,torNadQ,Mikhail Boyko,29,Russia
6056,fatality,Ivan Hudyakov,,Russia
6069,bql,Mikkel Haagensen,,Denmark
6078,Dect,Andrey Yurkov,,Russia
6124,ruggah,Casper Due,,Denmark
6140,logic,Morten Skare,,Norway
6143,amigo,Kenneth Kurz,27,Austria
6144,M159852,Marco Fautsch,,Germany
6145,padow,Daniel Notter,27,Germany
6147,Lunedi,Christoffer Olsson,,Sweden
6183,beyzat,Philipp Deutsch,,Germany
6184,azn,Tim Cheung,,Germany
6197,fabE,Fabian Logemann,,Germany
6199,voOV,Thanh Liem Nguyen,,Vietnam
6215,Juliebabz,Julie Kokholm,32,Denmark
6240,GERDES,Marcel Gerdes,,Germany
6318,wilzOOO,James Wilson,,United Kingdom
6353,MENIX,Jesper Lund,28,Denmark
6385,gAuLeS,Alexandre Chiqueta,,Brazil
6387,mikeytuX,Michael Perez,,United States
6393,hyper,Tobias Schmidt,,Germany
6394,hx,Alexandru Dunca,,Romania
6423,zonie,Jonathan Eriksson,27,Sweden
6428,CuZ,Mike Nang,,United States
6447,fredi,Karel Královec,27,Czech Republic
6451,FNS,Pujan Mehta,27,Canada
6453,arya,Arya Hekmat,27,United States
6454,blade,Kyuhyun William Uhm,28,United States
6455,OCEAN,Kyle O'Brien,32,Canada
6527,pauLo,Paul Minzariu,,Romania
6528,p1colo,Bogdan Constantin,,Romania
6529,mytsu,Péricles Chaves,,Brazil
6546,leon,Leonardo Clemente Tegazzini,,Brazil
6547,guerri,Nicholas Nogueira,29,Brazil
6555,furtad0,Fernando Pozzi,,Brazil
6593,PKL,Vinicios Coelho,25,Brazil
6602,vKING,Linus Berggren,24,Sweden
6608,zews,Wilton Prado,32,Brazil
6617,pred,Rafael Velloso,,Brazil
6624,sadpanda,Mihail Borisov,,Russia
6632,nafu,Even Leirvik,25,Norway
6658,JOHNNY,Jonathan Carow,,Germany
6660,mak1,Marko Milošević,,Serbia
6661,iAN,Aleksandar Božić,,Serbia
6681,zon1Q,Kristina Stevanović,28,Serbia
6693,skovA,Vasko Vulikić,27,Serbia
6695,befree,Cristian Baziliuc,29,Romania
6711,KenShaX,Sébastien Loddé,24,France
6714,g0DLIKE,Chrif Zargouni,28,Tunisia
6725,izzatR,Syahrir Izzat,23,Malaysia
6727,aimaNNN,Aiman Azham,27,Malaysia
6736,PUFFFFFYYY,Raffy Othman,,Malaysia
6737,areel,Hazreel Mazlan,,Malaysia
6796,Nille,Nichlas Busk,24,Denmark
6798,steelqo,Michael Medvecky,,Czech Republic
6800,kevyt,Marko Moberg,,Finland
6811,wadion,Mikkel Posborg,,Denmark
6813,br1ce,Durand Brice,,France
6814,alexrad,Alex Seewald,30,Hungary
6902,SkaveN,Aron Örn Ólafsson,35,Iceland
6904,STYKO,Martin Styk,24,Slovakia
7010,sola,Ming Wan,,China
7016,HZ,Zhen Huang,29,China
7017,PP,Zhichao Gao,,China
7021,pig,YiChen Zhao,29,China
7025,qz,Quanqing Wu,28,China
7026,DD,Hui Wu,25,China
7027,z8z,Zhenghui Liu,,China
7028,Summer,YuLun Cai,22,China
7037,ESsej,Jesse Eriksson,,Finland
7039,EMD,Niko Ruotsalainen,26,Finland
7040,AzzY,Niko Asikainen,,Finland
7056,voo,Chayut Changtongkum,,Thailand
7074,arvin,Marc Vincent Agbisit,33,Philippines
7082,EygisK,Ying-Tsang Huang,31,Taiwan
7086,spIder,Tom Weber,35,Switzerland
7109,krbl,HoWang Wong,31,Hong Kong
7131,BnTeT,Hansel Ferdinand,24,Indonesia
7132,voogy,Aditya Leonard,28,Indonesia
7137,ONLY,Cihan Gönek,31,Turkey
7139,Anakil,Akash Gudkha,28,India
7147,Fifflaren,Robin Johansson,32,Sweden
7148,friberg,Adam Friberg,28,Sweden
7149,ANKK,Ian Amtoft-Møller,,Denmark
7150,Rejin,Allan Petersen,,Denmark
7151,zn0pe,Frederik Larsen,,Denmark
7152,whammy,Mads Ottosen,,Denmark
7153,KeR,Kasper Ronicke,,Denmark
7154,Pimp,Jacob Winneche,24,Denmark
7156,MSL,Mathias Lauridsen,25,Denmark
7157,Herden,Malte Boelt,,Denmark
7158,Helsing,Kasper Kristensen,,Denmark
7160,nEiLZiNHo,Neil Finlay,29,United Kingdom
7161,Whindanski,Phil Nicholas,27,United Kingdom
7162,ZED,George Bear,26,United Kingdom
7163,keita,Jamie Hall,27,United Kingdom
7164,msk,Paul Kelly,,United Kingdom
7165,weber,Brandon Weber,26,United Kingdom
7166,Ex6TenZ,Kévin Droolans,29,Belgium
7167,kennyS,Kenny Schrub,24,France
7168,NBK-,Nathan Schmitt,25,France
7169,RpK,Cédric Guipouy,30,France
7170,SmithZz,Edouard Dubourdeaux,31,France
7171,Yaba,Kirian Martínez,27,Spain
7172,cHoi,Daniel Ortega González,,Spain
7173,DriD,Yeray González,,Spain
7174,HeLBeR,Helber Vallego,,Spain
7175,kamy,Jonathan Cabello,,Spain
7176,BromaS,Jose-Antonio Ramos Gonzalez,,Spain
7177,BuDu,Ramón Araque Cebrián,34,Spain
7178,MelviN,Miguel-Ángel Tapia,34,Spain
7179,Lujuria,Jose-Luis Tapia,34,Spain
7180,SKeLa,Ismael Betancor Cabrera,34,Spain
7181,Geck0,Hugo Alvarez Pazo,,Spain
7182,Fyx,Mário Rodrigues,,Portugal
7183,n3w,Fábio Teixeira,,Portugal
7184,Aguila,Xavi Casals Sabi,28,Spain
7185,CristOfer,Antonio Macarro Hidalgo,,Spain
7186,TorPe,Rubén Jesús Gómez Rodríguez,28,Spain
7187,ocalove,Pol Sancho Moreno,,Spain
7188,GhosT,Nicolas Milyayev,,Spain
7189,Gandalf,Alvaro Amerigo Torres,,Spain
7193,Kiss^,Simo Pentti,,Finland
7194,Avator,Topi Ilmasti,,Finland
7197,JALLU,Jyri Tenhunen,29,Finland
7199,zarp,Joni Parttimaa,,Finland
7202,DavoN,David Maislinger,,Austria
7203,epix,Konrad Hausmann,,Germany
7204,KAVKAS,André Heydeck,,Germany
7205,asmo,Azmican Berberoglu,29,Germany
7206,disruptor,Christoph Dölger,,Germany
7207,qk-Mantis,Benjamin Oberlein,,Germany
7208,smn,Simon Beck,,Germany
7209,H1T,Stefan Wohlauf,30,Austria
7210,Zernixler,Patric Schreitz,,Germany
7211,bastiii,Sebastian Zielinsky,,Germany
7212,miLo,Christian Deckarm,,Germany
7213,wNe,Christoph Wenninger,,Germany
7214,strux1,Hendrik Goetzendorff,29,Germany
7215,Igor,Christian Meyer,,Germany
7216,Rak,Christian Hermenau-Puhlvers,30,Germany
7217,SolEk,Manuel Zeindler,32,Switzerland
7218,kRYSTAL,Kevin Amend,26,Germany
7219,mnL,Manuel Oberlein,31,Germany
7220,Kaiii,Kai Schäfer,,Germany
7221,deathX,Karl Milde,30,Germany
7222,kemo,Kemal Birdaini,,Germany
7223,mT,Mario Trzensky,,Greece
7224,caLipo,Philipp Jagla,,Germany
7225,cavy,Timo Hofmann,,Germany
7226,fl0w,Florian Sos,,Germany
7227,kev1n,Kevin Baumgardt,,Germany
7228,stefan,Stefan Hach,,Germany
7229,Gery,Steven Gerhardt,,Hungary
7230,gimpen,Patrick Heyer,,Germany
7231,globe,Marcel Sundmäker,,Germany
7232,r0bs3n,Robin Stephan,27,Germany
7233,rEd,Kai Westenberger,,Germany
7234,aNGeldusT,Juha Kurppa,,Finland
7235,disturbed,Taneli Veikkola,26,Finland
7236,kononen,Olli Salmi,,Finland
7237,MAKKE,Marko Mattila,30,Finland
7238,stonde,Tom Glad,26,Finland
7239,crell,Christian Rosendal,,Denmark
7240,icerNN,Oliver Krogh,,Denmark
7241,tinka,Jimmy Johansson,,Sweden
7242,Rio,Rio Salman,,Finland
7243,lkt,Lasse Pulkki,,Finland
7244,janne,Janne Koukkunen,,Finland
7245,aNfeli,Antti Lautamäki,,Finland
7246,stavros,Dimitrios Smoilis,27,Germany
7247,unef0is,Mikael Miettinen,,Finland
7248,xseveN,Sami Laasanen,25,Finland
7249,NOOKIE,Joona Närvänen,24,Finland
7250,Sakkee,Sakari Anttalainen,24,Finland
7251,deksu,Eetu Korhonen,,Finland
7252,Xaxe,Samuli Sormunen,,Finland
7253,steel,Joshua Nissan,30,Canada
7254,hudzG,George Hoskins,30,United Kingdom
7255,God,Samuel Räsänen,,Finland
7256,nex,Johannes Maget,27,Germany
7257,MinimaL,Marcel Kuhn,,Germany
7258,tomo,Florian Loder,,Germany
7259,rod,Magnus Wennemo,,Norway
7260,SPT,Sindre Thuv Pedersen,,Norway
7261,vENdetta,Halvor Gulestøl,,Norway
7262,centeks,Stian Ledal,24,Norway
7263,dynrmight,Alexander Stöhr,,Germany
7264,enkay J,Niclas Krumhorn,30,Germany
7265,r0b,Robin Barth,,Belgium
7266,syrsoN,Florian Rische,23,Germany
7267,yannick,Yannick Metzger,,Germany
7268,f00b,Jay Davenport,,United Kingdom
7269,JT,Joe Talbot,26,United Kingdom
7270,Matty,-,,United Kingdom
7271,AntoH,Anthony Hautin,,United Kingdom
7272,Cookies,Kristian Padley,,United Kingdom
7277,Mx,James Smale,32,United Kingdom
7278,Hughsy,Lewis Hughes,30,United Kingdom
7279,RE1EASE,Daniel Mullan,26,United Kingdom
